rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
18,195,305696700,3,"Ara-Kara, City of Echoes",2024-11-07T20:19:07.000Z,733377,1800999,3,Xal'atath's Bargain: Voidbound,Zanmathree,Paladin,Retribution,dps,The Maelstrom
18,195,305696700,3,"Ara-Kara, City of Echoes",2024-11-07T20:19:07.000Z,733377,1800999,3,Xal'atath's Bargain: Voidbound,Aphrodite,Paladin,Holy,healer,The Maelstrom
18,195,305696700,3,"Ara-Kara, City of Echoes",2024-11-07T20:19:07.000Z,733377,1800999,3,Xal'atath's Bargain: Voidbound,Hïlyae,Druid,Guardian,tank,Hyjal
18,195,305696700,3,"Ara-Kara, City of Echoes",2024-11-07T20:19:07.000Z,733377,1800999,3,Xal'atath's Bargain: Voidbound,Babyteodor,Monk,Windwalker,dps,Argent Dawn
18,195,305696700,3,"Ara-Kara, City of Echoes",2024-11-07T20:19:07.000Z,733377,1800999,3,Xal'atath's Bargain: Voidbound,Hexigan,Shaman,Enhancement,dps,The Maelstrom
19,195,297918936,3,"Ara-Kara, City of Echoes",2024-10-05T17:10:00.000Z,734678,1800999,3,Xal'atath's Bargain: Voidbound,Edd,Shaman,Elemental,dps,Moonglade
19,195,297918936,3,"Ara-Kara, City of Echoes",2024-10-05T17:10:00.000Z,734678,1800999,3,Xal'atath's Bargain: Voidbound,Dreyk,Shaman,Restoration,healer,The Sha'tar
19,195,297918936,3,"Ara-Kara, City of Echoes",2024-10-05T17:10:00.000Z,734678,1800999,3,Xal'atath's Bargain: Voidbound,Leyda,Evoker,Devastation,dps,Nefarian
19,195,297918936,3,"Ara-Kara, City of Echoes",2024-10-05T17:10:00.000Z,734678,1800999,3,Xal'atath's Bargain: Voidbound,Goromajimá,Demon Hunter,Vengeance,tank,Steamwheedle Cartel
19,195,297918936,3,"Ara-Kara, City of Echoes",2024-10-05T17:10:00.000Z,734678,1800999,3,Xal'atath's Bargain: Voidbound,Vénum,Warlock,Destruction,dps,Hyjal
20,195,299550577,3,"Ara-Kara, City of Echoes",2024-10-08T10:06:18.000Z,735489,1800999,3,Xal'atath's Bargain: Voidbound,Tzikgu,Death Knight,Blood,tank,Tarren Mill
20,195,299550577,3,"Ara-Kara, City of Echoes",2024-10-08T10:06:18.000Z,735489,1800999,3,Xal'atath's Bargain: Voidbound,Berrgar,Mage,Arcane,dps,Argent Dawn
20,195,299550577,3,"Ara-Kara, City of Echoes",2024-10-08T10:06:18.000Z,735489,1800999,3,Xal'atath's Bargain: Voidbound,Cvltro,Druid,Restoration,healer,Kazzak
20,195,299550577,3,"Ara-Kara, City of Echoes",2024-10-08T10:06:18.000Z,735489,1800999,3,Xal'atath's Bargain: Voidbound,Egawd,Evoker,Devastation,dps,Ragnaros
