rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
15,195,302204670,3,"Ara-Kara, City of Echoes",2024-10-22T22:05:34.000Z,713648,1800999,3,Xal'atath's Bargain: Oblivion,Norah,Hunter,Marksmanship,dps,Anub'arak
15,195,302204670,3,"Ara-Kara, City of Echoes",2024-10-22T22:05:34.000Z,713648,1800999,3,Xal'atath's Bargain: Oblivion,Nunkí,Paladin,Protection,tank,Blackrock
15,195,302204670,3,"Ara-Kara, City of Echoes",2024-10-22T22:05:34.000Z,713648,1800999,3,Xal'atath's Bargain: Oblivion,Tåro,Paladin,Retribution,dps,Pozzo dell'Eternità
15,195,302204670,3,"Ara-Kara, City of Echoes",2024-10-22T22:05:34.000Z,713648,1800999,3,Xal'atath's Bargain: Oblivion,Halø,Priest,Discipline,healer,Blackrock
16,195,296067589,3,"Ara-Kara, City of Echoes",2024-09-28T09:24:14.000Z,713696,1800999,3,Xal'atath's Bargain: Oblivion,Swingi,Druid,Guardian,tank,Blackmoore
16,195,296067589,3,"Ara-Kara, City of Echoes",2024-09-28T09:24:14.000Z,713696,1800999,3,Xal'atath's Bargain: Oblivion,Healingbuble,Evoker,Augmentation,dps,Kazzak
16,195,296067589,3,"Ara-Kara, City of Echoes",2024-09-28T09:24:14.000Z,713696,1800999,3,Xal'atath's Bargain: Oblivion,Xibmagus,Mage,Arcane,dps,Kazzak
16,195,296067589,3,"Ara-Kara, City of Echoes",2024-09-28T09:24:14.000Z,713696,1800999,3,Xal'atath's Bargain: Oblivion,Slayerino,Death Knight,Frost,dps,Antonidas
16,195,296067589,3,"Ara-Kara, City of Echoes",2024-09-28T09:24:14.000Z,713696,1800999,3,Xal'atath's Bargain: Oblivion,Hudeliga,Shaman,Restoration,healer,Blackmoore
17,195,301062238,3,"Ara-Kara, City of Echoes",2024-10-17T19:49:58.000Z,717411,1800999,3,Xal'atath's Bargain: Oblivion,Scâtterbrâîn,Hunter,Survival,dps,Aegwynn
17,195,301062238,3,"Ara-Kara, City of Echoes",2024-10-17T19:49:58.000Z,717411,1800999,3,Xal'atath's Bargain: Oblivion,Shatyn,Shaman,Elemental,dps,Kazzak
17,195,301062238,3,"Ara-Kara, City of Echoes",2024-10-17T19:49:58.000Z,717411,1800999,3,Xal'atath's Bargain: Oblivion,Crymagejk,Mage,Fire,dps,Silvermoon
17,195,301062238,3,"Ara-Kara, City of Echoes",2024-10-17T19:49:58.000Z,717411,1800999,3,Xal'atath's Bargain: Oblivion,Геннезис,Priest,Discipline,healer,Howling Fjord
17,195,301062238,3,"Ara-Kara, City of Echoes",2024-10-17T19:49:58.000Z,717411,1800999,3,Xal'atath's Bargain: Oblivion,Varillia,Warrior,Protection,tank,Silvermoon
18,195,300695345,3,"Ara-Kara, City of Echoes",2024-10-16T20:44:12.000Z,718234,1800999,3,Xal'atath's Bargain: Oblivion,Snöwberry,Priest,Discipline,healer,Blackhand
18,195,300695345,3,"Ara-Kara, City of Echoes",2024-10-16T20:44:12.000Z,718234,1800999,3,Xal'atath's Bargain: Oblivion,Gibberock,Death Knight,Frost,dps,Stormscale
18,195,300695345,3,"Ara-Kara, City of Echoes",2024-10-16T20:44:12.000Z,718234,1800999,3,Xal'atath's Bargain: Oblivion,Зовутмага,Mage,Arcane,dps,Gordunni
18,195,300695345,3,"Ara-Kara, City of Echoes",2024-10-16T20:44:12.000Z,718234,1800999,3,Xal'atath's Bargain: Oblivion,Morwel,Shaman,Elemental,dps,Blackmoore
18,195,300695345,3,"Ara-Kara, City of Echoes",2024-10-16T20:44:12.000Z,718234,1800999,3,Xal'atath's Bargain: Oblivion,Jennydwarf,Warrior,Protection,tank,Silvermoon
19,195,309143294,3,"Ara-Kara, City of Echoes",2024-11-25T22:39:37.000Z,718352,1800999,3,Xal'atath's Bargain: Oblivion,Divitiac,Druid,Feral,dps,Ysondre
19,195,309143294,3,"Ara-Kara, City of Echoes",2024-11-25T22:39:37.000Z,718352,1800999,3,Xal'atath's Bargain: Oblivion,Târz,Paladin,Holy,healer,Archimonde
19,195,309143294,3,"Ara-Kara, City of Echoes",2024-11-25T22:39:37.000Z,718352,1800999,3,Xal'atath's Bargain: Oblivion,Lanian,Hunter,Survival,dps,Kirin Tor
19,195,309143294,3,"Ara-Kara, City of Echoes",2024-11-25T22:39:37.000Z,718352,1800999,3,Xal'atath's Bargain: Oblivion,Nazgulpala,Paladin,Protection,tank,Hyjal
19,195,309143294,3,"Ara-Kara, City of Echoes",2024-11-25T22:39:37.000Z,718352,1800999,3,Xal'atath's Bargain: Oblivion,Síanka,Paladin,Retribution,dps,Varimathras
20,195,308843610,3,"Ara-Kara, City of Echoes",2024-11-23T23:41:16.000Z,721651,1800999,3,Xal'atath's Bargain: Oblivion,Xynla,Priest,Discipline,healer,Thrall
20,195,308843610,3,"Ara-Kara, City of Echoes",2024-11-23T23:41:16.000Z,721651,1800999,3,Xal'atath's Bargain: Oblivion,Justhealing,Paladin,Protection,tank,Kazzak
20,195,308843610,3,"Ara-Kara, City of Echoes",2024-11-23T23:41:16.000Z,721651,1800999,3,Xal'atath's Bargain: Oblivion,Darkat,Evoker,Augmentation,dps,Thrall
20,195,308843610,3,"Ara-Kara, City of Echoes",2024-11-23T23:41:16.000Z,721651,1800999,3,Xal'atath's Bargain: Oblivion,Spax,Paladin,Retribution,dps,Blackmoore
20,195,308843610,3,"Ara-Kara, City of Echoes",2024-11-23T23:41:16.000Z,721651,1800999,3,Xal'atath's Bargain: Oblivion,Snusitsham,Shaman,Enhancement,dps,Kazzak
