rank,score,keystone_team_id,mythic_level,dungeon_name,completed_at,clear_time_ms,keystone_time_ms,num_chests,affixes,player_name,player_class,player_spec,player_role,player_realm,player_faction
20,195,300993859,3,"Ara-Kara, City of Echoes",2024-10-17T23:06:42.000Z,726241,1800999,3,Xal'atath's Bargain: Oblivion,Yonkykong,Warrior,Protection,tank,Mal'Ganis
20,195,300993859,3,"Ara-Kara, City of Echoes",2024-10-17T23:06:42.000Z,726241,1800999,3,Xal'atath's Bargain: Oblivion,Hillrunner,Druid,Balance,dps,Mal'Ganis
20,195,300993859,3,"Ara-Kara, City of Echoes",2024-10-17T23:06:42.000Z,726241,1800999,3,Xal'atath's Bargain: Oblivion,Ahlifury,Shaman,Enhancement,dps,Mal'Ganis
20,195,300993859,3,"Ara-Kara, City of Echoes",2024-10-17T23:06:42.000Z,726241,1800999,3,Xal'atath's Bargain: Oblivion,Leitwind,Warrior,Fury,dps,Mal'Ganis
20,195,300993859,3,"Ara-Kara, City of Echoes",2024-10-17T23:06:42.000Z,726241,1800999,3,Xal'atath's Bargain: Oblivion,Shyzo,Shaman,Restoration,healer,Mal'Ganis
21,195,301777976,3,"Ara-Kara, City of Echoes",2024-10-20T19:41:03.000Z,727488,1800999,3,Xal'atath's Bargain: Oblivion,Arthumphump,Priest,Shadow,dps,Mannoroth
21,195,301777976,3,"Ara-Kara, City of Echoes",2024-10-20T19:41:03.000Z,727488,1800999,3,Xal'atath's Bargain: Oblivion,Constatine,Paladin,Holy,healer,Daggerspine
21,195,301777976,3,"Ara-Kara, City of Echoes",2024-10-20T19:41:03.000Z,727488,1800999,3,Xal'atath's Bargain: Oblivion,Kalnamos,Monk,Brewmaster,tank,Aegwynn
21,195,301777976,3,"Ara-Kara, City of Echoes",2024-10-20T19:41:03.000Z,727488,1800999,3,Xal'atath's Bargain: Oblivion,Utterlybad,Warrior,Fury,dps,Stormrage
21,195,301777976,3,"Ara-Kara, City of Echoes",2024-10-20T19:41:03.000Z,727488,1800999,3,Xal'atath's Bargain: Oblivion,Asvin,Rogue,Assassination,dps,Bonechewer
22,195,308688055,3,"Ara-Kara, City of Echoes",2024-11-23T04:21:09.000Z,727974,1800999,3,Xal'atath's Bargain: Oblivion,Eurekami,Hunter,Survival,dps,Stormrage
22,195,308688055,3,"Ara-Kara, City of Echoes",2024-11-23T04:21:09.000Z,727974,1800999,3,Xal'atath's Bargain: Oblivion,Norelco,Paladin,Retribution,dps,Stormrage
22,195,308688055,3,"Ara-Kara, City of Echoes",2024-11-23T04:21:09.000Z,727974,1800999,3,Xal'atath's Bargain: Oblivion,Charysmatic,Priest,Discipline,healer,Stormrage
22,195,308688055,3,"Ara-Kara, City of Echoes",2024-11-23T04:21:09.000Z,727974,1800999,3,Xal'atath's Bargain: Oblivion,Stallwar,Warrior,Protection,tank,Stormrage
22,195,308688055,3,"Ara-Kara, City of Echoes",2024-11-23T04:21:09.000Z,727974,1800999,3,Xal'atath's Bargain: Oblivion,Shallotte,Paladin,Retribution,dps,Stormrage
23,195,296152103,3,"Ara-Kara, City of Echoes",2024-09-28T17:18:07.000Z,731660,1800999,3,Xal'atath's Bargain: Oblivion,Prolapsicus,Death Knight,Unholy,dps,Area 52
23,195,296152103,3,"Ara-Kara, City of Echoes",2024-09-28T17:18:07.000Z,731660,1800999,3,Xal'atath's Bargain: Oblivion,Jinsuo,Warrior,Fury,dps,Area 52
